user_id,item_list
281,4279 9262 9263 8635 9461 5593 5728 9259 8506 1212 
282,5192 4747 12469 6528 7589 11903 9446 5189 8982 5044 
283,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
284,9228 4035 9236 4361 10227 5455 3922 10466 9103 5562 
285,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
286,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
288,8668 7581 12469 7588 5204 10227 5143 10141 4346 4357 
289,6404 10227 4410 4844 8666 7581 4279 5113 4280 8638 
290,5508 8982 12469 8666 2301 3568 5895 9302 10227 3565 
291,4280 145 3516 5297 4410 6404 10466 14847 5112 6289 
292,5297 10466 6202 5112 4410 5114 8483 5301 5294 15892 
294,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
296,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
298,10938 8982 4728 7602 9975 5113 3626 6513 10937 6289 
300,4747 3806 4728 8445 17955 10055 2301 8668 12469 7581 
301,9303 4790 7824 5113 5455 7583 7823 8638 8483 6404 
302,8638 9260 5398 10227 9263 8445 8668 6234 3572 4446 
304,3807 8481 6289 4629 5560 18185 10141 3105 5044 10466 
305,187 7495 9477 18166 3842 11734 12257 5281 12258 5562 
306,18146 18158 18157 3556 3554 5297 3555 4440 16162 12469 
307,4844 5113 6018 8635 10227 6289 8638 15119 12469 3806 
308,6526 12224 8982 8186 5897 8414 9260 9263 17556 14727 
310,9302 5113 7657 7659 3898 7661 5623 4034 4057 6289 
311,4657 15102 197 4034 5562 4638 192 4194 187 12469 
313,6798 5297 8481 6794 10466 8473 4280 6289 6796 8638 
314,2301 15892 3641 7657 4657 5700 8483 10466 8445 4687 
315,4687 3105 18157 4844 6510 5044 7662 586 4696 3541 
316,3877 3879 619 621 5113 232 6292 10466 12040 4219 
317,14727 8984 17559 197 4778 10055 5645 10954 5114 5112 
318,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
319,4844 8668 12469 8638 6404 1212 9461 10055 10227 5113 
320,15102 15099 15100 5645 5294 12469 8339 5128 4806 5296 
321,4361 5297 3922 6292 4033 10227 7310 4034 4280 5113 
323,8564 17955 6289 8445 10466 1212 4844 7581 8567 15908 
324,3922 145 5189 3251 17314 16376 4357 17547 6685 620 
325,15119 4844 3568 5508 6798 6289 735 739 8635 15101 
326,6888 6889 12699 6798 4036 5834 5299 14879 5294 14663 
327,16182 5695 4190 4309 660 3922 15417 6824 4361 4191 
328,3572 3566 3593 9302 3594 7581 8982 9205 6526 3884 
329,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
330,17836 7642 4357 18343 2301 7199 8564 8666 8638 5645 
332,4035 4033 2301 7583 4783 3922 6775 4073 231 6292 
334,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
336,17558 8031 16224 6296 3922 8483 4365 7703 9224 4035 
337,4194 4123 4193 18360 17988 5554 4035 5553 8940 3922 
338,4658 7581 5897 6526 9461 4279 4280 8638 5562 10227 
339,6793 17750 17748 4627 8638 10466 3105 5610 15892 6292 
340,7662 6798 9126 7661 5113 9475 7584 4355 15030 6794 
341,15114 6292 9461 5113 4844 10466 12469 10227 8635 15101 
342,17750 17748 17747 5005 4717 4977 4737 4720 10227 6404 
343,13297 13325 17955 8186 4361 5196 4219 5296 17951 12194 
344,5586 5433 10068 5297 15800 4737 6900 10227 17955 5560 
345,3565 15102 15100 4280 12469 3569 8526 6530 8982 737 
346,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
348,8515 16137 738 15908 11734 737 11733 4844 8506 739 
349,4194 4361 3922 16224 17735 4034 16182 17732 4035 7703 
350,11214 4629 3898 16176 127 4357 9305 16179 4844 4359 
351,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
352,9477 8516 5193 15030 12469 5174 7581 15119 5195 8523 
353,4634 4658 18175 7197 10227 8414 15707 6404 4082 8666 
356,11220 11218 15892 5508 10466 8483 5562 4361 5297 14847 
357,16292 3531 8523 3251 4013 4127 3533 4844 5653 3528 
359,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
360,192 187 194 5508 6049 5562 13184 10933 5732 17955 
361,11214 13325 2234 9461 8564 12194 10068 8483 724 10067 
362,16376 8347 4346 4357 4082 5113 231 376 7719 10914 
363,8519 12815 15458 9228 7659 7662 8508 5766 7661 10298 
364,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
365,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
366,4658 7493 4629 5175 189 187 5297 192 6545 194 
367,9093 5113 10112 5562 8982 10227 3806 3565 4844 8526 
368,15237 8666 15238 11734 4657 11733 5560 8483 3641 4634 
369,9461 8414 8666 15101 6404 6289 7581 9477 15099 15100 
370,4844 5113 7581 10227 8635 6289 4410 6018 10466 2301 
371,15100 15099 8666 4018 6526 7581 15119 15120 9448 8982 
372,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
374,4703 4704 5297 4687 4691 4128 4844 4410 5113 3541 
375,8306 8309 5112 4795 6289 3654 4057 8481 5297 18318 
376,17559 10466 5114 3922 16224 7353 5143 8186 15519 7310 
377,15102 15100 12469 6934 6292 6404 4844 15119 7581 9448 
378,3565 18098 3566 5273 18097 18100 18101 18092 8982 4691 
379,10067 9461 12469 6404 6530 8414 197 15101 1212 194 
380,4279 10068 3533 6793 3535 3528 5113 6985 3530 4748 
381,9204 15100 4634 4658 5562 17041 5190 12469 5192 13421 
382,724 5273 3529 4748 6796 5650 5044 6794 5154 10466 
384,4844 6881 4207 5113 4361 15892 8982 8638 17955 345 
385,10167 6888 6545 5895 7662 4250 5896 11220 7659 4955 
386,16530 5294 10024 16506 16240 16179 6601 762 16528 10022 
387,4704 521 17506 17508 4526 17790 5434 6888 4528 16097 
388,10067 8638 10068 4446 8666 4070 7581 3572 17955 5143 
389,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
391,197 192 194 5897 10167 2301 8635 1212 5895 8565 
392,15707 8638 10227 10068 2301 10067 1212 197 9303 8414 
393,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
394,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
395,4124 4193 4194 7326 6156 4361 17957 3922 17732 3834 
397,3541 11457 8349 10186 10726 6926 5693 10067 15810 17955 
398,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
399,9115 3806 17955 2301 8526 6404 3572 5189 4657 11233 
400,8638 4410 6289 7581 5113 10227 6404 4844 4279 3806 
401,530 527 3554 3922 8483 525 6918 4035 5455 9224 
402,4658 1944 17259 4728 8666 5143 3844 6648 9461 10067 
403,521 15892 5112 5695 16185 8706 4627 8190 8179 12038 
404,5143 8638 8666 7581 10227 1023 4410 1212 4762 18185 
406,18235 18233 18096 3898 18150 9017 11222 18100 7183 18098 
407,4528 15222 5192 4124 6934 15227 3807 4123 4034 10466 
408,5297 5672 5147 5431 5562 5143 3572 8666 8481 10466 
409,4658 8414 3572 3565 6526 9461 2301 8638 9448 9446 
410,4747 8347 4739 5560 4654 4629 4627 3815 4844 6943 
411,11733 9092 6798 8347 5508 5562 5297 15908 5044 14847 
412,4279 189 197 9302 194 187 8414 1212 4527 8666 
413,520 18096 7883 6528 7885 8982 5455 8008 8414 18094 
414,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
416,10068 5560 6900 7348 15800 4379 8483 17955 2301 3541 
417,5574 15164 9412 189 16329 12968 2522 11147 7146 12658 
418,8523 11890 18201 17600 8513 6296 8519 18142 12809 18108 
419,3897 8638 2301 7581 9948 8635 6292 6289 189 6228 
420,4034 3922 3807 6289 3565 3572 6404 9224 5562 5560 
421,7496 4630 7493 3806 11734 13838 6117 13836 15908 736 
422,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
423,5562 8668 7581 4034 7659 3805 7662 5561 7651 3105 
424,5897 4035 4033 8638 231 8445 2301 5142 3922 619 
425,194 187 10227 17955 8638 7581 8481 2301 4657 10067 
426,189 197 192 4669 9302 12469 8982 4034 6528 8414 
427,3565 4702 5297 3566 4703 4689 8666 7581 4691 8414 
428,4361 4192 3922 7335 17559 16181 9228 5562 13918 7336 
429,5203 4703 4704 5562 5206 6156 3805 4346 6289 14640 
430,4844 4687 5113 5508 5560 7493 15892 3509 4691 10466 
431,7496 4977 4014 7493 4082 5918 11834 3572 4778 5920 
432,1023 18157 16162 18158 7372 114 7376 7374 194 189 
433,15100 15099 12469 15119 3568 15120 7581 8666 6404 3569 
434,8214 5253 5114 10466 5252 5112 15713 6292 6404 6018 
435,15398 9461 12194 4657 5700 6292 5455 5114 8186 8982 
436,10227 6404 18158 739 5645 6289 8635 18168 11733 18148 
437,6930 5896 5895 10232 8008 7353 12469 4280 3806 5560 
438,3541 8666 3565 3542 5645 197 12469 6404 1212 5562 
439,5192 5191 9461 10067 4634 4657 5455 10068 8638 7583 
440,762 16532 16534 16525 5896 5895 16521 4720 16533 6202 
441,8162 5682 5012 13758 15515 12705 10067 16278 12541 4910 
443,1105 8483 10067 192 5113 14353 9334 4357 4844 5455 
444,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
445,8186 6018 5297 16750 8481 5113 14847 11222 15892 8483 
446,3572 2301 3565 9228 8638 5128 6526 4035 8445 8668 
447,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
448,189 187 192 194 10068 10067 15707 5560 17955 8638 
449,4280 4634 4658 4702 6793 4703 7662 5434 4711 10227 
450,18156 4357 5143 6780 4359 16376 8638 15892 17870 4343 
453,4755 5202 5206 4791 4779 4784 5189 6793 5113 5710 
454,5897 9126 8666 6404 8535 9461 12469 5190 15030 2301 
455,6793 16232 10142 14852 4627 6796 10141 4410 14847 14851 
456,4691 4696 3105 14319 4778 4693 17955 8982 14847 14864 
457,16510 11920 16506 754 2152 13572 9103 16540 5004 8105 
458,189 197 192 9475 187 7583 5297 5455 9477 10227 
459,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
460,4634 4658 5192 4771 5191 5090 5143 16096 15458 4082 
461,10572 5554 8526 3626 4440 5700 15908 3805 12469 8445 
462,9203 9206 8982 9208 9446 8414 3594 12469 7581 3582 
463,3572 3566 8982 6526 8349 3593 8984 9448 8414 7581 
464,5508 3805 5113 5561 4844 7310 10466 8179 5645 3572 
465,4280 5508 4844 5561 5113 6289 3805 7310 10227 4410 
467,4034 10466 8635 4844 5112 7657 6289 4279 5114 7662 
468,6404 8186 4279 5113 4280 5297 8179 17955 6289 187 
471,12966 1274 1891 14332 1647 6906 15309 12730 8667 15756 
472,189 187 192 194 10227 10067 8638 17955 7581 5560 
473,4748 10466 4657 5114 4634 17750 6404 10067 5143 6292 
474,4748 5044 10227 5560 5113 4844 197 10067 8638 4629 
475,8162 197 192 187 17594 194 18029 7824 17595 15217 
476,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
477,9206 3879 9201 15101 15100 8414 6526 15102 15114 15119 
479,4657 4658 5679 7495 7493 4346 5143 10466 17502 1661 
480,197 192 18166 187 4747 5561 5508 8414 5044 17955 
481,4343 16376 8186 5114 4361 15892 5296 17955 6289 15841 
482,11733 11734 232 737 735 736 738 9048 17550 13825 
483,3806 4629 5560 4634 5562 10466 4630 17955 5645 1212 
484,18185 3015 1111 4806 7602 376 3278 15226 15800 7608 
485,3566 3879 6798 3901 3876 3593 126 7657 4346 4526 
