user_id,item_list
123,5483 15819 3827 5481 4361 12186 16384 16222 16227 4919 
124,17790 4748 9302 6207 6201 5401 3562 11834 6203 6204 
125,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
126,4634 18098 18097 18101 10167 18100 18092 17750 9303 18094 
127,3572 3566 4719 4717 5198 4718 3593 8982 7581 3582 
128,3105 16092 4346 9446 4359 16105 16376 6526 10141 14865 
129,10068 7437 7190 6289 5369 197 15661 11764 193 7199 
130,7657 7662 7661 11929 14436 4202 6931 18268 8238 8563 
131,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
132,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
134,8849 5729 4251 2121 1904 5895 2500 5896 1595 5143 
135,724 4703 4300 4301 6642 5508 5695 3387 17507 14896 
136,14084 7216 2361 13146 7487 10771 4732 5063 15686 7181 
137,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
138,7455 8668 3845 16376 17866 7172 7369 3844 345 3806 
139,17951 9303 8666 6289 7581 8667 6165 8481 7579 4279 
140,3902 5113 8724 11222 15854 8179 11218 6692 5112 4808 
141,4634 4657 15101 15100 15099 4712 4711 4731 4727 4713 
142,735 11733 11734 15908 738 5677 5681 13837 17550 15907 
143,18096 1689 4798 18101 379 18094 1691 18098 18097 8034 
144,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
145,6776 15132 6445 6780 9319 1637 12766 10024 5756 17950 
146,4702 4703 4710 15217 16740 4723 4346 5143 8414 4359 
149,4657 15114 5726 4279 6228 3806 7657 5723 7662 6528 
150,12815 4128 3554 7490 15127 7489 13137 3383 3363 6089 
151,9203 9202 4634 9204 9201 4658 10068 3901 5297 16224 
152,4035 11395 4033 4124 9228 3922 10914 4194 66 6778 
153,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
155,8515 4983 4985 10141 3569 3127 14865 14852 5455 3104 
156,4280 15101 15099 8500 15102 5561 5508 8506 7651 7883 
157,15458 16220 16211 16175 10466 17990 5143 10145 4037 16232 
158,15398 18096 9302 15707 17594 17597 14319 3105 5297 17596 
159,7662 7657 17750 5677 5681 10227 17748 5113 8635 4844 
160,9053 1944 6798 5678 5677 6794 133 6796 6276 17560 
161,3572 15800 3566 8736 8737 3593 15216 7584 5184 2709 
162,4702 5202 18176 3569 1943 5206 9641 4739 5135 4691 
163,8381 12516 8389 8388 8997 9004 8386 8998 5426 5482 
164,4279 8257 7883 3565 3572 7259 5725 5723 5726 15734 
165,5921 9477 7455 5920 5919 8257 14244 15030 7651 5562 
166,7883 3902 13838 7884 5562 11902 11734 8666 736 11733 
167,17597 16265 17594 4309 6881 17596 10466 16224 2217 14614 
168,3171 12099 15399 5780 11942 14325 12320 11957 187 11000 
169,4280 6229 7583 5455 4101 5593 3972 10880 15712 7139 
170,4657 3877 8306 4713 8308 5561 4727 5508 5142 4712 
171,14314 13757 16152 15034 751 8875 12607 3778 6889 12342 
172,8419 501 2301 8028 15514 9054 4783 3568 8390 4792 
173,10068 2301 4762 7883 6404 4482 14244 12469 5128 8186 
174,12059 4984 14883 6741 6971 4592 4593 18071 10142 4815 
175,3531 5608 10068 5606 3533 3528 3534 9302 7662 11733 
176,9303 9930 4280 3057 4279 13241 4691 4693 16307 4108 
177,15120 15114 5007 3569 4346 3807 5508 6530 5562 5008 
178,13079 12169 9558 16261 9589 8615 4045 4952 5009 15680 
179,4124 4194 16659 4034 9228 11191 9236 17732 4033 17735 
180,18166 4528 18148 8445 18168 5297 18146 17967 17927 6404 
181,8513 376 17625 7358 9021 8780 17936 5566 4737 12701 
182,3407 4770 6357 8186 3897 4844 16373 10466 13289 6404 
183,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
184,7885 7884 8506 7889 5663 4779 8445 5142 8668 3806 
185,5012 7443 4346 7441 4357 14089 6816 11147 16376 17870 
186,45 7264 17974 4211 5188 5143 209 156 1023 5204 
187,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
188,4779 618 621 620 5139 6404 10227 16307 12194 4513 
189,9126 9475 5650 7198 8417 9476 5656 15030 3805 5661 
190,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
191,8306 10068 7325 17547 16186 5664 7703 657 5657 5653 
192,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
193,197 189 192 5280 7455 8666 16397 3514 412 6955 
194,4019 17556 4314 2776 5297 2519 12508 17719 2522 7824 
195,5143 5297 14197 13298 1023 5455 10126 8666 10887 10433 
196,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
197,520 6528 12469 5143 8261 10142 7198 14864 4839 8259 
199,5896 9477 15030 8627 5143 7437 7584 18304 4280 7637 
200,15120 15114 8309 6530 5204 8308 2775 5206 3572 5203 
201,17835 3105 6404 10227 5370 14847 14865 5350 5887 3100 
202,8261 8259 17768 4384 7215 7223 376 8960 15801 5929 
203,4280 192 197 8854 739 187 11782 194 8856 18483 
204,8564 17835 10067 4513 10169 10082 8565 9147 5149 7196 
205,4124 17558 4140 4034 16187 17732 17735 4183 4191 17733 
206,3529 4657 3528 4658 3530 3531 3534 7657 7662 7661 
207,3806 5113 6292 3807 7626 3572 5328 4520 15776 13028 
208,5921 5922 5919 13208 10141 10466 13210 3105 11757 5114 
209,9203 9202 9201 5682 9208 6228 15222 11903 6526 3593 
210,15120 9203 9202 15227 15114 9206 15102 18176 15228 18098 
211,12355 12357 6794 8186 6881 8668 7581 6797 10466 14614 
212,4514 4770 5128 2301 5142 4691 8445 5196 4693 4762 
213,10914 3654 3642 5061 5516 3842 4629 8729 5737 11306 
214,14234 2808 11063 17816 11047 11943 4249 17284 3828 9540 
215,4768 7885 7884 6156 7887 7888 3430 10289 16576 12831 
216,3565 7496 2084 3654 3842 4629 7595 6526 3593 11328 
217,197 16293 194 5679 187 5190 3901 5192 4755 4771 
219,9605 11314 18301 8196 4384 2259 15491 3078 12047 1344 
221,16222 8445 4878 18185 4361 3922 3948 17944 4844 12410 
223,15102 5561 3805 15099 15100 3569 4712 6948 6901 6530 
224,6955 5276 5280 11301 5113 3877 11211 5275 5005 3876 
225,8668 5143 5176 4762 12761 5142 6516 14251 7583 584 
226,18100 18101 9128 8666 6798 18096 18098 5142 9133 3807 
227,10774 11834 12720 15157 889 10973 15136 7870 6464 2232 
228,14282 4988 15458 10227 4210 6404 8111 5479 3509 14129 
229,4637 4706 7496 4654 9205 75 7493 8505 4657 76 
230,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
231,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
232,8009 9451 5031 6958 8011 4480 8943 5553 8938 18201 
233,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
234,9202 9206 9201 6934 6932 6933 6438 9205 5113 1151 
235,18150 8306 6118 8308 17936 9930 2736 8854 8858 6120 
237,197 192 194 5007 187 4977 7659 5005 6458 5008 
238,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
239,75 6528 16099 3105 16097 3127 76 8978 14846 8008 
240,4035 4033 3922 9228 5389 5394 4026 16221 10140 15383 
241,4410 5518 4696 3604 4416 3509 5005 4242 9948 7174 
242,6404 10227 4410 4844 8666 7581 4279 5113 4280 8638 
243,15100 15099 12469 15120 3879 8426 4260 10231 16301 17845 
244,16661 2875 2876 3252 227 3251 2874 14473 3250 4063 
245,17962 3105 4309 3119 4057 10142 8565 5114 5294 4215 
246,3565 3593 3582 8404 3573 8982 3595 9446 3568 8984 
248,18096 18097 18095 18094 18092 6219 379 9655 18100 18101 
250,10067 10166 5044 652 10167 10168 5649 4748 11300 13842 
252,15101 6514 15100 5005 15102 4977 5281 5199 5280 6552 
254,10353 9365 12123 12066 1349 3067 11239 10389 11405 16752 
255,8857 5153 8858 3436 16832 4748 8853 8856 5562 4747 
256,725 4013 1237 5143 7824 4346 2301 4489 7114 1932 
257,8306 8308 17559 9228 9236 3922 4035 4123 12699 16224 
258,3572 3565 4654 4768 4769 8956 4836 3550 7591 6526 
259,15114 725 11733 5897 7114 12469 15101 3823 7139 7581 
260,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
261,11733 4630 7657 7659 3807 2301 7661 4762 5128 6289 
262,16661 8565 8567 7595 5645 2301 10227 6404 6289 187 
263,4657 18360 15100 15101 8309 10142 8308 9303 4983 15102 
264,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
265,3566 4704 17951 9303 8515 7662 4128 7657 18096 7661 
266,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
267,4346 4357 4359 16374 5297 16377 8267 8123 5722 5304 
268,9203 9206 9204 9201 10068 6289 6514 4372 17836 4708 
269,3901 11260 8564 11256 4748 4251 11272 17790 18196 17962 
270,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
271,8858 8857 8853 8854 9655 12445 5985 13395 14414 10369 
273,5113 6289 6881 14614 4275 4057 8481 15299 17375 7310 
274,5508 5561 15502 3805 8244 3806 5143 2234 7493 5144 
275,3593 3565 4691 3594 1932 3572 3576 3880 3566 4687 
276,15100 15101 15102 9302 12469 8414 6528 5044 3572 5752 
277,6883 10466 4844 6799 12138 833 6404 6289 6805 4747 
278,5113 17614 11395 6289 5562 10227 9605 5561 548 15103 
279,3572 3566 3593 12355 12357 17597 17594 3576 6526 9208 
280,4762 5142 2301 5508 7824 5562 4482 4491 5128 2843 
281,4279 9262 5728 9263 9259 5724 5719 5725 8535 9264 
282,5192 4747 6528 11903 12469 7589 5189 4832 8008 5190 
283,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
284,9228 9236 4035 9227 9226 7500 4123 16226 3820 15850 
285,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
286,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
288,8668 7588 5204 7581 4346 16376 10142 4357 4630 10141 
289,6404 10227 4410 4844 8666 7581 4279 5113 4280 8638 
290,5508 12355 9260 9302 3568 8666 5895 7711 3572 12358 
291,4280 145 3516 5261 7478 3518 1147 10466 3519 5297 
292,6202 6203 5297 10466 6207 6201 5301 6209 5294 3916 
294,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
296,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
298,10938 10937 10940 9975 4949 10934 6513 11073 4923 6719 
300,4747 7594 8668 7259 5664 4728 8445 7596 3806 6228 
301,9303 4790 16148 7824 16460 7583 5695 5113 5455 6273 
302,9260 9263 5398 9259 13172 15201 10221 4764 9262 10783 
304,3807 12763 12760 10141 5560 18185 4396 18213 11218 2379 
305,7495 187 18166 9477 5281 3842 12257 12258 7606 7659 
306,18146 18158 18157 3556 3555 16162 3554 4440 3627 6516 
307,6516 6551 4844 6018 3639 2306 8080 8081 8635 5672 
308,6526 12224 9260 8186 9263 17556 4931 15819 5897 8414 
310,9302 5623 7657 7659 3898 5113 7661 5612 7687 4057 
311,4657 15102 4638 4034 192 197 4194 5562 187 4123 
313,6798 8473 5297 3805 6794 8523 8506 8519 8505 4280 
314,6258 4271 15687 1690 8162 7657 3641 34 9127 15333 
315,4687 3105 18157 6510 5653 4696 5044 5664 586 4844 
316,3877 3879 619 621 6229 232 5113 12040 7183 10227 
317,6706 14727 9858 9667 9668 12411 17559 10954 11360 7785 
318,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
319,4844 8668 10585 8638 6404 8506 6292 12469 4242 8414 
320,15102 15099 15100 18172 5294 8339 5645 17929 3839 5742 
321,5297 4361 4168 4365 3922 4082 9242 4034 4033 3621 
323,8564 8565 8445 8567 5523 10466 4182 18190 6028 7939 
324,3922 145 5189 3251 17314 620 4357 17764 8666 16376 
325,15119 3568 9712 6798 739 4844 5508 735 5561 15908 
326,6888 6889 5834 5299 4036 12699 10491 713 3826 12486 
327,16182 4190 4309 660 4191 5695 15417 6824 16226 3922 
328,3572 3566 3593 9302 3594 4977 3884 5005 9205 6696 
329,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
330,17836 7642 4346 18343 17917 4359 4381 3997 11240 12008 
332,4035 4783 4033 2301 7583 231 4073 7823 6775 4507 
334,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
336,8031 6296 7703 17558 5537 8035 16224 5147 5538 7708 
337,4194 4123 4193 18360 17988 5554 8940 5553 10594 14252 
338,4658 5897 7581 17506 17508 17509 8667 6229 17505 8526 
339,6793 17750 17748 14847 3105 6796 4057 16185 5644 17730 
340,7662 7661 9126 6798 9475 4355 5113 6883 9476 6794 
341,15114 4844 6292 8635 6018 1212 3568 5113 6530 8078 
342,17750 4717 4977 4720 5005 17747 17748 5554 6404 10227 
343,13297 13325 15150 2537 1276 13889 8605 15164 2674 6477 
344,5586 15800 5433 6900 8513 5550 3285 7348 18138 3976 
345,3565 15102 15100 4280 161 3569 5562 7651 12469 737 
346,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
348,8515 16137 738 4664 11734 739 11733 8009 15908 17550 
349,4194 17560 16224 16182 3922 18276 17732 17735 7703 4140 
350,11214 16176 4629 127 16179 3898 2234 13325 4357 16374 
351,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
352,8516 5193 9477 5195 5174 15030 4777 8523 4775 8519 
353,4634 4658 7197 18175 15707 4082 4083 5166 7195 5530 
356,11220 11218 5562 5508 5114 6680 5560 6265 7706 5027 
357,16292 3531 8523 3251 4013 5653 3528 3533 3534 4127 
359,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
360,192 187 194 6049 5508 5562 16220 10933 16211 13184 
361,11214 2234 13325 15397 1640 14454 3644 11213 17913 12969 
362,8347 4082 16376 7719 4346 4083 4357 7490 376 231 
363,12815 8519 15458 8508 7662 7659 5766 9228 10298 4792 
364,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
365,3922 4361 17955 8481 187 197 6289 5113 10466 9103 
366,4658 7493 5175 4629 189 6286 187 192 6545 4955 
367,9093 10112 6533 5416 9094 6532 9465 6344 707 8432 
368,15237 15238 8666 121 6725 746 5297 10218 11189 11734 
369,9477 9476 15101 6289 8414 3568 15100 8445 3569 15030 
370,4844 8635 6018 5113 6289 8571 3866 8956 8872 4410 
371,15100 15099 4018 12187 15120 8666 15119 8008 6526 7581 
372,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
374,4703 4704 4128 4687 4691 5297 4844 10469 4211 6798 
375,8306 8309 4795 18318 3654 7595 3105 7490 3057 7495 
376,17559 15519 10466 5143 5114 32 5297 3922 7336 7353 
377,15102 15100 6934 12469 18284 6932 6931 6292 10466 6933 
378,3565 5273 18098 3566 18097 5133 18092 18100 6172 4656 
379,10067 3514 3518 5451 5695 11425 15101 3517 6530 7260 
380,3535 3533 3528 4279 10068 6985 3530 6793 18175 8347 
381,9204 15100 4634 5562 17041 13421 4658 16862 18167 5190 
382,724 5273 3529 4748 5650 7491 6796 5154 5471 5044 
384,6881 4844 345 14780 9057 4420 391 2185 566 4069 
385,6888 10167 6545 4250 5895 4955 5896 7659 11220 4949 
386,16530 10024 16506 16240 16528 5294 10022 6601 762 16179 
387,4704 521 17506 17508 4526 16097 17790 4528 6888 5434 
388,5731 3834 5088 8909 18359 4446 7455 4070 13838 15907 
389,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
391,197 192 194 5897 10167 5895 8565 11782 5649 4784 
392,15707 8075 10067 10068 5746 15908 735 5469 737 5472 
393,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
394,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
395,4124 4193 4194 7326 6156 17957 6137 5516 17732 18031 
397,15810 11457 6856 8963 8961 17505 3449 3541 3561 3564 
398,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
399,9115 4985 3615 11233 5141 16170 8203 10575 3934 4499 
400,8638 4410 6289 7581 5113 10227 6404 4844 4279 3806 
401,530 527 525 6918 3554 5673 5672 6919 4604 3556 
402,4658 17259 1944 12928 5751 3844 5143 3845 4034 5113 
403,521 15892 10569 8130 16210 8190 5684 8706 8851 10830 
404,5143 16339 16273 5147 9259 7588 9263 8623 4368 12051 
406,18235 18233 18096 18150 9017 7183 5554 3898 8009 18232 
407,4528 15222 6934 15227 4124 5192 15228 4123 3807 15225 
408,5672 5431 5147 5562 3572 7596 5156 5297 5143 4000 
409,4658 3572 3565 7366 5742 8414 8445 3842 3839 8667 
410,4747 8347 4739 4654 17768 7713 3815 5510 4638 6404 
411,9092 11733 8347 6798 13837 5044 10141 736 5508 5562 
412,4279 189 197 4527 4769 13577 194 9302 4528 11782 
413,520 7883 7885 18096 6528 7888 5455 7326 8008 7687 
414,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
416,6900 5550 7348 15800 726 2962 9081 4379 10068 5560 
417,7146 5574 9412 15164 15148 13048 10780 10405 7766 11916 
418,11890 8523 8513 8519 18201 18142 18108 13267 12809 11585 
419,1492 2669 2121 8891 1782 3897 2318 11496 2201 2182 
420,4034 3807 17768 5742 3922 6289 4035 16410 5560 3572 
421,7496 7493 4630 6117 11734 6118 13838 15908 3806 736 
422,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
423,5562 8668 7651 4034 7659 7581 3105 3805 1146 5561 
424,5897 4035 619 4033 5142 14281 621 231 620 5896 
425,194 187 6954 186 195 8445 6956 3805 184 8635 
426,4669 189 197 192 9302 4034 4779 18301 18299 6528 
427,3565 4702 5297 3566 4703 4689 7581 4691 8668 8414 
428,4192 4361 32 7335 17559 13961 7332 7336 7651 16181 
429,5203 4703 5206 4704 5562 14640 6156 14643 4346 5192 
430,5058 3509 17143 5562 5354 4220 9106 14175 5508 4418 
431,7496 4977 4014 7493 4082 5918 11834 5920 3572 4083 
432,7372 7374 16162 18157 114 7376 18158 6419 13455 1023 
433,15100 15099 12469 15120 4792 3568 4795 3569 15119 3995 
434,5253 8214 5252 15713 16463 10466 4656 4159 16464 3758 
435,15398 16303 8475 16726 16994 18329 6300 6463 9461 12194 
436,18158 18168 18148 739 4197 735 11733 12761 736 6404 
437,6930 5895 5896 6933 7353 6931 8564 6932 7357 8577 
438,3542 3541 3538 5940 3540 5280 6046 6176 10050 2264 
439,5192 5191 4795 12604 3338 12345 17266 3785 15424 4784 
440,762 16532 16534 16525 16521 16533 5896 5895 4719 4720 
441,8162 5682 5012 13758 15515 4910 4587 10480 661 18332 
443,1105 3020 7190 4346 1398 3192 12648 11785 4359 2983 
444,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
445,8186 4808 16750 14201 6005 12637 6018 14439 11728 8552 
446,3572 3565 9228 4035 3880 2301 5128 3582 3595 9208 
447,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
448,189 15707 187 192 194 10564 10068 10562 10067 9940 
449,4280 4634 4702 4658 4703 6793 5434 4711 6880 7139 
450,18156 4357 18150 18168 6780 16374 118 5143 4359 18153 
453,4755 5202 5206 4791 4779 4784 6793 3886 5710 6799 
454,8535 5897 9126 15030 5190 7657 7662 5921 7661 5192 
455,6793 10142 16232 4752 10871 14852 10141 14847 14851 6796 
456,14319 4778 3105 4691 14864 4587 4693 3119 8982 4759 
457,16510 11920 16506 13572 754 2152 8032 5004 8082 4030 
458,9475 192 189 197 187 9477 9828 7583 5455 3089 
459,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
460,4634 5192 5090 4658 5191 4771 16096 4779 4083 4082 
461,10572 5554 3626 4446 4294 3995 4440 5671 3629 3624 
462,9203 9206 9208 3594 8414 9446 8982 3582 18148 7592 
463,3572 8349 3566 6526 8982 3593 8414 9208 8984 6174 
464,5508 5561 15819 660 13206 11301 3805 4844 8186 5113 
465,4280 5508 5561 8155 394 5752 6289 5742 4844 5737 
467,3922 4034 7657 7662 10466 7661 4844 6289 4279 4127 
468,4279 6404 8186 4280 17706 5481 11715 18220 6014 8415 
471,12966 1274 1891 1647 14332 15756 14179 391 8736 16125 
472,189 192 194 187 195 186 10067 8638 4691 4657 
473,4748 17750 4795 10466 4792 17748 5143 4657 14797 15756 
474,4748 5044 4404 8349 5223 234 11906 5653 4344 5560 
475,8162 17594 197 192 187 17595 194 18029 17957 15217 
476,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
477,9206 9201 3879 15101 15100 15102 11782 7479 7594 3805 
479,4657 4658 7495 5679 7493 17502 4346 6201 1661 6160 
480,18166 192 197 187 4747 5508 5561 8034 5044 3805 
481,4343 15841 17968 17567 8790 3090 5111 5114 4035 11300 
482,11733 232 737 735 11734 736 9048 738 4594 3963 
483,3806 11960 3816 4629 16188 7604 8909 18286 8360 5309 
484,4806 18185 1111 17764 3015 15226 10527 9334 7602 7608 
485,3566 3879 3901 3876 4526 7657 6798 126 18148 4528 
486,9199 9206 9201 9204 3565 3572 8508 8516 8515 8505 
