user_id,item_list
271,8854 8857 8853 8858 4219 1558 18101 9655 8261 3873 
273,6289 5113 8481 4627 5562 7310 4057 5112 6798 4687 
274,5561 3805 5508 4010 5044 2301 15502 3635 3572 3806 
275,3593 3565 3576 3566 7662 3572 3880 8483 3654 3604 
276,12469 15101 3565 7581 3572 15100 8414 9302 2301 15102 
277,10466 4844 8666 8638 7581 6404 7310 6289 5562 8982 
278,5113 6289 8666 6404 7310 5645 10227 4844 5562 8483 
279,3572 3566 3593 9208 8982 7592 8984 3576 9205 8666 
280,5142 5562 5508 2301 4762 5128 6289 5147 7172 3572 
281,4279 9262 9263 5728 9259 5593 3611 8526 8506 8666 
282,5192 6528 4747 12469 8008 5190 9446 7589 15120 7583 
283,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
284,9228 9236 4035 4123 17732 7323 9224 5455 4194 4361 
285,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
286,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
288,8668 7581 12469 10227 8638 7588 3572 15099 8635 1023 
289,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
290,5508 3565 3572 8982 12469 2301 8666 5142 6526 9446 
291,4280 6404 14847 10466 17955 6289 8483 2301 10141 6793 
292,5297 8483 15892 5112 10466 5114 8984 6202 7172 3806 
294,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
296,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
298,10938 3626 10940 10937 10934 10939 4949 6513 4732 9975 
300,4747 3541 6228 4728 3807 3806 4712 4844 7594 7661 
301,9303 7583 7581 4790 5142 5114 4983 5645 8473 345 
302,9260 9263 5398 9259 4764 9262 10783 2451 4768 4372 
304,3805 5297 10466 7172 5044 3807 8478 10141 6289 15892 
305,7495 3842 187 5562 4728 1212 5044 5143 5142 7581 
306,18146 18158 3555 3556 18157 3554 6516 16162 7664 14251 
307,4844 3509 6516 6018 14251 6551 14250 8635 5113 5672 
308,6526 12224 9260 17556 15819 9263 5554 15101 7592 8186 
310,3565 3572 8982 15892 9302 5112 17955 5113 11222 4057 
311,4657 15102 197 5562 192 4638 12469 4034 4194 4123 
313,6798 8473 8506 4280 6794 5128 4628 7880 10466 7671 
314,6258 8162 6800 15333 1690 6831 12397 6468 12854 388 
315,3105 3541 4687 15892 10466 14847 18157 8982 3611 6292 
316,8526 3611 3877 10227 8483 5113 5645 3879 8666 8984 
317,6706 5586 17764 12470 3530 2480 9858 3854 11360 14727 
318,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
319,8668 4844 4280 4242 8445 9477 8526 5113 8508 10055 
320,15102 15099 15100 4657 7581 5742 6650 5294 5296 4785 
321,4361 3922 4365 4034 5297 4033 5455 6292 17559 4124 
323,8564 8567 7310 17955 10466 5523 197 7172 736 5562 
324,5189 4396 3251 145 5120 2301 4806 4357 5192 16376 
325,15119 3568 12469 3572 8635 4844 10466 5508 15101 6289 
326,6888 6889 5299 10491 4081 5834 4207 3081 4340 8399 
327,4190 660 16182 16226 7336 4309 4191 6824 467 5695 
328,3572 3566 3593 3594 9302 9205 3582 7581 3884 8982 
329,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
330,17836 17791 15119 8666 7642 4346 15120 15114 8668 6135 
332,5147 3572 8982 3565 8638 8666 5645 3611 2301 5143 
334,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
336,6296 8031 7703 6359 17558 4771 14451 4124 17559 7332 
337,4194 4123 4193 18360 8940 17988 5554 5553 8011 10594 
338,4658 7581 5897 10227 15119 6526 8526 15120 15114 1212 
339,6793 17750 17748 5610 6794 4627 5112 3105 8186 4179 
340,7662 7661 6798 9126 6794 9475 7310 14251 15892 15030 
341,15114 12469 6292 9461 10227 4844 15099 15101 8638 3568 
342,17750 5005 4720 4717 4977 5518 3633 15892 5275 10068 
343,13297 13325 6477 15150 5619 1276 485 2537 6637 6504 
344,5586 15806 6900 15800 10037 5433 5550 15731 4656 3285 
345,3565 15102 15100 12469 4280 8414 8526 8666 3569 11734 
346,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
348,738 8515 11734 739 16137 11733 5554 8009 15908 737 
349,4194 4361 17735 16224 9224 17732 16182 3922 4365 4034 
350,11214 127 4357 16176 16179 9305 3806 4396 4487 9199 
351,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
352,8516 9477 5193 5174 5195 4777 8508 15030 5211 4280 
353,4634 4658 3572 10227 8666 8414 1212 6404 8526 4279 
356,11220 11218 5262 3100 7651 6265 5114 8984 8347 566 
357,3531 3565 16292 7581 9461 10067 10227 4844 8982 3572 
359,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
360,192 187 194 5508 5562 4691 1212 10466 17955 2301 
361,11214 13325 2234 1321 13240 12969 13837 1075 8765 8028 
362,16376 8347 4357 4346 5736 6943 10469 5322 9014 5610 
363,12815 8519 7659 7661 7662 15458 9228 8508 3593 4795 
364,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
365,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
366,4658 7493 8982 189 4629 9014 5297 187 194 5294 
367,9093 10112 8914 5416 9263 8915 9465 551 8506 5417 
368,15237 15238 11189 8467 4838 10218 7059 5469 18250 15236 
369,8666 15101 9461 15100 9477 8414 1212 5897 8635 15099 
370,4844 7581 5113 8635 10227 3572 6018 6289 8666 12469 
371,15100 15099 4018 8666 6526 15119 7581 15120 9446 8008 
372,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
374,4703 4691 4704 3806 4627 4687 3541 6793 7671 5297 
375,8306 3654 6289 5143 5562 10227 3834 14847 10067 8473 
376,17559 5114 5143 8483 5135 10466 3922 15892 5196 4487 
377,15102 15100 12469 9448 15119 15120 6934 8414 8666 4657 
378,3565 18098 3566 5273 8982 18097 18100 3568 5133 18092 
379,10067 15101 9461 6530 12469 15099 9712 8666 1212 15100 
380,10068 4279 3565 5113 3572 5044 4844 6793 17955 5128 
381,9204 15100 3593 4634 12469 5562 8982 3572 8414 6526 
382,724 5273 3529 4748 5044 3527 5650 3533 6794 4627 
384,6881 345 3611 4420 16184 4627 6880 4207 391 5128 
385,6888 15892 10167 5645 5296 17951 6545 8564 5895 75 
386,16530 16211 16528 16240 16179 762 15852 16506 5289 10024 
387,4704 521 5147 17506 10067 2301 4634 4657 4179 7688 
388,7455 4446 10067 10068 13838 15907 15707 5753 7196 256 
389,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
391,197 192 5897 194 8635 7581 1212 4762 4657 10227 
392,10068 15707 3572 3565 7192 3604 10067 3842 9124 5280 
393,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
394,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
395,4124 4193 4194 7326 6156 17957 4361 3834 17732 17735 
397,15810 3561 16512 17505 15822 3365 3564 4485 7690 3449 
398,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
399,9115 5141 13842 5009 16170 8203 10575 16169 5118 3934 
400,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
401,530 527 6918 525 3554 3278 6919 3557 5673 3556 
402,4658 1944 17259 5143 4728 197 2301 11734 3844 8666 
403,521 15892 1262 4179 8858 12037 4037 8478 345 5112 
404,5143 1023 16339 8666 7581 5128 3572 8638 1212 5562 
406,18235 18233 18150 18096 18153 3898 18060 9451 16725 18162 
407,8483 5192 3565 5560 14847 5297 17955 15222 4124 6526 
408,1023 5128 5562 3572 5672 7671 5508 17955 3565 5431 
409,4658 3572 3565 8414 6526 8526 9461 2301 8445 1212 
410,4747 9302 8347 8445 6943 4844 3842 5560 3805 8473 
411,11733 9092 10466 6798 10141 5562 5560 3842 5700 14847 
412,189 4279 15119 7581 197 8414 1212 4762 15101 9446 
413,520 7883 18096 6528 7885 5455 8008 18095 18094 18101 
414,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
416,5550 7348 6900 15800 5586 17764 14445 596 12230 8451 
417,7146 16329 3349 13048 9562 4059 5136 5425 6716 12849 
418,8523 8513 8519 11890 15854 18108 3028 16643 17232 18201 
419,3897 9109 7602 572 8423 3877 5518 9106 6403 4256 
420,3565 3922 4034 6289 5562 3105 9461 7310 4691 10067 
421,7496 7493 4630 13838 5700 10813 724 736 17580 3827 
422,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
423,5562 7659 7581 7662 8668 5561 9104 7651 7657 5645 
424,5897 4279 8666 8635 2301 3991 4280 3897 8445 5128 
425,194 187 8635 8445 7581 1212 3805 4657 10067 2301 
426,189 197 192 4669 8414 8982 12469 4779 10067 15119 
427,3565 3566 8982 5297 7581 8414 4702 2301 4691 8666 
428,4192 17559 7335 7336 32 7334 13918 4124 7703 4361 
429,4703 5203 5562 5142 2301 3572 5044 8668 6289 5206 
430,3805 4220 4844 4418 4691 5154 8473 5508 5562 3611 
431,7496 3565 3568 5113 4057 10466 4977 17955 3805 17951 
432,7374 7372 16162 18157 114 18158 7376 18153 18143 5681 
433,15100 15099 15120 15119 12469 15114 3568 5897 7581 3569 
434,5253 8214 5252 15713 10466 9461 4693 5112 5114 4844 
435,15398 16303 6808 15222 5700 18098 16176 8567 8423 10077 
436,18158 18148 18168 739 11733 11734 6404 4197 736 735 
437,6930 5895 5896 8564 8668 4280 9477 4279 8666 7640 
438,3542 3541 5940 5280 7883 6046 6176 5361 9093 5554 
439,5192 5191 4771 4784 4751 4770 9461 5206 5455 3897 
440,762 16532 16534 16521 16525 16533 5895 5896 6200 4719 
441,8162 5682 5012 13758 15515 16278 661 4191 4220 4944 
443,1105 10067 9334 4359 7190 10227 10163 12469 5645 4280 
444,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
445,8186 4808 13206 6018 5324 8759 14754 8552 4346 16750 
446,3572 3565 2301 17955 6526 3566 8414 9228 194 5508 
447,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
448,189 192 187 194 15707 10068 10562 3572 7581 10564 
449,4634 4280 4658 4702 6793 7662 10227 9461 4703 15892 
450,18156 18168 4357 16376 8481 8638 6780 9103 17870 5143 
453,5202 5206 4755 5189 4763 4779 4791 4784 5192 5190 
454,8666 5897 8668 12469 8526 9126 15101 5190 8414 9461 
455,6793 10142 16232 3100 14852 15892 14870 10141 5610 9109 
456,4778 3105 14319 4696 4691 8455 5196 14865 3566 4693 
457,16510 16525 16506 8032 11920 754 7137 15462 13572 9114 
458,9475 189 192 187 9477 197 4634 3105 6292 17955 
459,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
460,4634 4658 5143 5196 5192 4771 10466 7581 5191 2301 
461,10572 3626 735 4440 3629 5554 14282 3624 6504 5671 
462,9203 9206 9208 7592 3582 8982 3594 9446 8414 12469 
463,3572 3566 3593 8349 8982 6526 9205 9208 8984 9448 
464,5508 3805 5113 5561 8638 10466 5645 6292 5114 3572 
465,4280 5508 5113 6289 5561 3805 197 8666 7310 4844 
467,10466 5112 8666 4279 6289 5114 6292 4844 5297 8638 
468,4279 8186 6404 6014 4280 8179 5114 5951 8483 8415 
471,12966 1891 1274 1647 14332 14179 11006 6906 3050 5054 
472,189 192 187 194 3572 7581 10067 8638 4691 8982 
473,10067 5114 4634 8483 4748 5143 10068 4658 5142 10227 
474,4748 5044 4404 5560 7651 8349 10227 5223 4629 5562 
475,8162 197 192 17594 187 194 17595 17957 4010 18029 
476,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
477,9206 9201 3879 15101 15100 15102 6526 8414 15114 3593 
479,4657 7493 7495 4658 15892 14847 5679 5113 4346 3834 
480,197 192 187 18166 10067 4634 15120 3805 9461 5143 
481,4346 17567 15841 4023 16233 1432 16376 4351 5006 15688 
482,11733 737 735 9048 736 11734 232 738 17550 5693 
483,3807 5656 6160 4629 3806 11960 5222 5168 5560 9036 
484,7608 8542 4806 6785 18185 14353 4432 4839 9305 3845 
485,3566 3879 3593 12469 8666 8445 10466 5562 7581 197 
486,9206 9199 9201 9204 3572 8508 3565 8414 8516 12469 
