user_id,item_list
93,10068 18094 189 8179 15099 379 18101 17955 5113 9461 
94,4361 7659 7657 5297 17955 5113 8984 4691 3922 7661 
95,15120 10068 12469 7581 4280 8666 15101 521 9712 197 
96,4696 10227 9475 3569 8638 6404 4844 4695 4280 8668 
97,4194 3922 4361 4123 5143 17559 7336 5455 160 13206 
98,8668 2301 8414 8526 3572 8445 4242 10227 4280 8667 
102,9477 16659 15030 7887 7198 5143 5128 6167 5494 9475 
103,5653 5221 5044 12410 5649 10227 4416 5661 5470 5225 
104,8516 17547 8519 8523 4209 8626 6391 1694 10111 6215 
105,6207 18101 18094 3568 6203 379 18096 18098 6200 6831 
106,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
108,4634 4034 4361 6289 10227 7581 6404 7310 9224 3877 
109,5653 5044 5649 10227 4416 5661 5221 5470 5225 5664 
110,4357 5645 3898 16376 6292 5294 16374 6793 8483 7455 
111,15114 7581 8638 8666 10068 8414 12469 197 4279 4280 
112,17784 6213 5370 6782 11147 17782 4738 2301 6137 4480 
113,197 10068 4280 187 9461 4634 7581 8481 15119 8638 
114,9202 3572 9204 3565 9203 9206 8982 3805 5561 6526 
115,13410 17482 18367 15051 1106 16722 11521 11606 14973 7226 
116,9128 11734 13838 15908 736 11309 11733 8564 8565 8570 
117,6528 8008 4057 8982 8666 189 3565 10055 17989 5562 
118,4657 12469 8481 8414 8635 6530 4779 10227 15101 4634 
119,10466 5645 6292 6289 7310 17955 8666 2301 4687 5297 
120,7495 5508 3805 7493 5561 6292 5113 5044 7627 8982 
122,5297 7310 15892 14847 3922 8481 9224 4024 10227 3806 
123,15819 5483 15892 3898 11218 4357 4037 3074 17558 3922 
124,4748 9302 6207 17790 6201 10227 8483 5562 9305 6203 
125,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
126,4634 18098 18097 3572 18101 3565 5128 5143 2301 7581 
127,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
128,3105 14847 9446 10843 9448 4739 4844 10141 9303 3593 
129,10068 7437 4280 7199 8564 4070 7192 4279 3897 9302 
130,3077 3999 4202 18302 8789 14213 261 5593 2103 18291 
131,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
132,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
134,7493 8638 3565 4657 8849 4634 5895 9302 10227 15119 
135,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
136,18185 4732 14192 11805 2398 6807 12942 17712 12663 3041 
137,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
138,7455 17955 7172 3827 7642 8668 4242 16186 10466 4634 
139,9303 10067 4279 4357 9461 5291 3572 6289 5112 17951 
140,5297 3902 5113 5294 8483 6018 5296 11218 5114 8982 
141,4657 15101 4634 15100 15099 4712 4731 8666 4728 15120 
142,11734 735 11733 15908 13837 10813 738 17550 13838 5700 
143,18096 18101 18097 379 18094 1689 18098 18093 11733 8034 
144,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
145,6776 6780 15132 5611 5301 6800 17950 3066 9171 6798 
146,4702 4710 4703 4723 2301 4708 4771 9302 5143 5645 
149,4657 15114 8666 8414 1212 6228 194 9461 4279 10227 
150,12815 7493 15134 11220 3554 4128 5673 4937 6018 5672 
151,9203 9202 9201 9204 5297 10068 4361 8638 3922 3901 
152,4035 4361 4124 4033 7326 4365 4194 9228 13918 9224 
153,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
155,8515 10141 3104 5128 4983 6793 14847 6391 3123 8984 
156,4280 15101 8506 15099 15102 12469 9461 4691 8414 7883 
157,968 15892 5297 15458 10469 10466 8506 8445 10055 6018 
158,15892 15398 5196 18096 18100 5142 10141 14315 16220 14847 
159,7662 7657 197 4279 10227 4844 5602 5113 7671 8526 
160,9053 6798 6794 5678 6806 7192 6796 5645 10466 3572 
161,3572 3566 15800 8982 3593 9208 2301 17955 9302 7584 
162,4702 7199 2301 5143 15099 5135 724 18176 3834 5128 
163,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
164,4279 8257 3572 7883 3565 8414 9446 5897 4634 8668 
165,9477 5921 15030 5562 3806 7706 5920 3805 5114 5560 
166,7883 8526 3805 5562 2301 8638 15907 8666 7581 4279 
167,17594 17597 6881 3996 4309 7354 16265 4627 193 6344 
168,8544 11942 7868 7687 8011 6537 11000 11437 9134 5603 
169,4280 9461 6229 3572 4657 8666 8638 4634 3611 5895 
170,4657 3877 8666 5142 7581 5128 10227 8638 1212 5508 
171,14314 557 389 1872 15429 10824 9665 4791 3786 13181 
172,2301 3568 4783 8419 7584 7581 5189 8414 4487 5192 
173,2301 8666 6526 10068 3572 4762 5147 10067 4728 8638 
174,4984 345 4410 18071 8470 10469 15303 5604 7223 11218 
175,3531 10068 9302 3806 11733 4279 194 11734 7659 17955 
176,9930 4693 9303 5645 10067 4279 3991 7661 7172 11733 
177,15120 15114 6530 10067 3807 5562 724 8627 8483 4357 
178,3572 4952 8982 5294 3566 5009 968 5297 17989 3795 
179,4124 4194 4034 4361 9236 16659 9228 9224 4365 7325 
180,18166 4528 4526 14847 18168 18148 8445 5297 7310 8473 
181,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
182,4770 3407 6404 17955 5700 5611 5560 5554 6018 9948 
183,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
184,2301 8506 8668 4779 8445 7581 8508 7887 3806 7885 
185,5012 7443 14089 11147 1261 4977 1649 187 6780 5599 
186,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
187,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
188,4779 3806 5128 10466 8984 5139 5142 9302 10227 4806 
189,725 9126 9475 15030 9476 7198 5650 12469 5044 5897 
190,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
191,8306 10068 4361 8638 7325 3922 17547 9103 16186 657 
192,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
193,192 189 197 5280 4657 8638 1212 4634 8526 8445 
194,3922 4314 2776 5297 17556 5840 3852 4925 5338 7310 
195,5297 17955 5143 1023 6292 8414 187 10466 3611 4365 
196,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
197,520 5143 8666 3805 6528 3572 8982 12469 8008 2301 
199,5896 9477 7581 8666 8667 8668 15030 10227 4279 9334 
200,15120 15114 6530 12469 15101 8666 15099 2775 6404 8414 
201,17835 14847 3105 5113 8638 3806 6404 4279 10068 17955 
202,8259 8261 17768 4384 2834 18143 3847 10077 8960 376 
203,192 4280 194 197 5143 10067 187 15099 8666 11782 
204,15100 8564 10153 4513 10158 9712 4806 6199 5114 3529 
205,4124 4193 4361 9224 657 4034 17558 4142 4035 4191 
206,3529 4657 3531 4658 3528 7661 7662 4687 3530 3806 
207,4844 5113 8638 3806 10466 6404 5645 3565 7626 7671 
208,5921 10141 5922 13208 17661 6292 5433 10466 5919 5297 
209,9203 9202 9201 9208 3593 9446 7592 3572 6526 8982 
210,15120 9203 9202 9206 15102 15114 15099 7581 8982 9461 
211,8481 14847 5114 9104 6798 11222 6794 17955 5113 5112 
212,5128 5142 4770 17955 8666 8638 3572 197 2301 5196 
213,5061 10914 3604 3642 3806 3654 5510 8349 724 3838 
214,14234 11063 17816 8759 404 4249 2810 16768 5009 431 
215,7885 7884 4768 7887 6156 7888 8429 5034 6648 8982 
216,3565 7496 3654 3842 3593 8982 5752 9199 17955 10843 
217,197 5143 5508 2301 194 3805 4687 724 187 4657 
219,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
221,8445 18185 618 4844 8666 8526 14353 7583 4243 8635 
223,5561 15102 3805 15099 3565 15100 7581 7651 3569 6530 
224,10068 5280 6955 5276 11301 5113 17836 17955 7310 4623 
225,8668 8414 12469 2301 4242 8526 7581 10227 9477 3572 
226,8666 4844 724 7581 18100 5142 8445 5560 197 2301 
227,11834 12720 2232 1819 814 11853 14894 15245 2233 15293 
228,4627 4346 4844 7354 4937 10466 8984 3572 5297 4207 
229,4637 4706 7496 9205 4654 75 4723 7493 8505 8982 
230,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
231,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
232,7592 5191 189 4790 8637 4504 8623 5752 8031 9111 
233,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
234,9202 9206 9201 9208 7581 9205 6934 12194 3593 12469 
235,18150 8308 8306 10067 9930 4243 10227 18157 6391 6118 
237,197 194 192 16184 187 7659 5005 5260 7657 5610 
238,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
239,8982 75 6528 10466 3572 3565 7581 5142 3611 3531 
240,4035 4033 3922 9228 4361 4194 4365 9224 4193 661 
241,4410 8473 15892 4625 4279 231 4719 5840 5268 5005 
242,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
243,15100 15099 12469 15120 8414 15119 7581 8666 15114 6526 
244,16661 5926 227 7199 4070 17752 10843 17559 5650 7336 
245,3105 10142 14847 17962 4309 4057 14852 14865 6947 3119 
246,3565 3593 8982 8404 7581 7592 3594 9446 3582 3595 
248,18096 13206 18097 18095 18092 4952 18094 379 18101 9655 
250,10067 5044 5649 5650 4748 6943 16584 4728 6292 8481 
252,15100 15101 15102 6514 5281 12469 5280 8583 3568 1212 
254,10353 9365 12147 17203 18129 9378 14853 12995 12146 90 
255,8858 17955 7651 10141 5562 5297 4728 5294 8853 8857 
256,725 15892 5113 6793 5114 4844 4627 10141 197 12194 
257,8306 8308 17559 9228 4123 4361 9224 9236 4035 5455 
258,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
259,15114 3877 725 12469 5897 15101 7581 11733 15100 15099 
260,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
261,17955 2301 3572 6292 8638 8445 11733 6289 10227 9014 
262,2301 10227 187 4634 197 5143 5645 10067 10068 8565 
263,4657 7581 5113 9303 8414 2301 8668 15102 4446 5147 
264,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
265,3565 4704 9303 3566 4687 8984 7661 4691 17951 18096 
266,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
267,16376 4346 3902 15892 5611 8481 16374 4359 16178 4357 
268,9203 9204 9206 10068 9201 6289 12469 197 6404 5113 
269,3901 5679 4748 8483 8564 5296 4010 15720 11260 17791 
270,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
271,8854 8853 8857 4219 10926 1558 6450 8858 9655 18101 
273,6289 6881 5275 4627 6798 4275 15299 5113 3996 8481 
274,5561 3805 5508 4010 7495 3806 7496 10914 4629 3635 
275,3565 3593 3572 3576 3566 10466 3654 7662 8483 4687 
276,12469 3565 7581 15100 15101 3572 8414 9302 15102 15120 
277,4844 8666 8638 6404 7581 8508 6289 5562 7310 8483 
278,6289 5562 5113 8483 8481 7310 6404 4691 14847 5297 
279,3572 3566 3593 8982 7592 9208 3576 8984 6526 7589 
280,2301 5508 5142 5562 4762 5128 7172 8666 1023 3572 
281,4279 9262 9263 12469 9259 5728 5593 3611 5895 3531 
282,5192 6528 4747 8008 197 12469 3572 9446 15120 3593 
283,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
284,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
285,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
286,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
288,8668 3572 3565 7581 12469 5143 1023 7588 8638 5147 
289,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
290,5508 3565 3572 8982 2301 8666 8414 3568 5142 12469 
291,4280 10141 6404 8483 6289 14847 10466 4844 5508 4410 
292,5297 8483 15892 5112 3604 345 7172 8984 4037 4410 
294,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
296,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
298,10938 10940 10934 4949 10937 10939 4348 5522 8853 18411 
300,4747 6228 3807 3541 3806 4728 5560 4844 8445 8982 
301,9303 7583 5113 5142 7581 7824 5926 4806 3572 6404 
302,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
304,5297 3805 7172 3807 6289 18185 10466 4687 15892 4693 
305,7495 3842 187 1212 5562 7581 8638 3565 9461 4691 
306,3555 3556 3554 18168 18158 4440 18146 14251 6516 3629 
307,6516 5672 6551 14250 5673 14251 3628 3555 9303 6916 
308,6526 15819 9260 8186 9263 12469 9262 17556 12224 17967 
310,3565 3834 5113 15892 4057 3898 6526 3572 11222 5508 
311,4657 15102 197 12469 5562 192 4034 4638 7581 5508 
313,6798 8473 8506 5112 4844 6794 10466 7880 5828 9014 
314,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
315,4687 15892 3105 3541 18157 6292 6545 4696 10466 5645 
316,8526 3611 10227 8984 5113 4687 3509 8508 2301 8483 
317,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
318,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
319,4844 8506 5113 8508 18096 4280 10227 8668 10055 3611 
320,15102 15099 15100 4657 7581 4634 5294 7496 5296 8414 
321,9242 6265 15852 16376 17873 1989 7529 5165 9474 4336 
323,8564 17955 8567 5143 7172 8445 4844 7581 11734 3572 
324,5189 145 4396 3251 2301 5128 5120 4806 10528 18185 
325,15119 12469 3568 8635 4844 3572 10227 10466 4634 15101 
326,6888 6889 4081 5834 8399 4340 6369 10491 5294 4315 
327,4190 3922 660 7336 16226 12341 16182 4191 5695 17559 
328,3572 3566 3593 9302 3594 9205 7592 7581 3582 9208 
329,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
330,17836 8666 6135 15119 187 4346 17791 9477 126 2301 
332,5147 3572 4783 2301 8638 3611 8666 4487 10078 5143 
334,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
336,6296 8031 6359 4362 9224 4771 8483 13918 15892 5610 
337,4194 4123 4193 8940 5554 5553 8011 8414 3641 15099 
338,7581 4634 5897 10227 4658 15119 8526 15120 6526 1212 
339,6793 15892 5610 10142 6796 8186 9106 4627 14847 5294 
340,7662 7661 6798 9126 14251 3991 9475 6794 15030 7310 
341,15114 15099 12469 15101 6292 9461 15102 10227 6530 8638 
342,17750 5005 1041 4720 4717 4977 9302 10068 4691 6794 
343,13297 13325 15150 12187 1276 2537 13889 10648 11937 6477 
344,15806 4723 5586 5434 3976 6990 5433 11353 8513 17870 
345,3565 15102 15100 12469 8414 8666 8526 737 3569 8982 
346,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
348,11733 738 11734 5554 8515 8009 739 737 16137 8008 
349,4124 4194 4361 3922 17735 9224 16224 16182 4034 657 
350,11214 4357 127 9305 3898 3806 9199 3572 8414 3565 
351,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
352,8516 5176 9477 5193 15030 8508 4771 4280 4770 8982 
353,4634 4658 10227 189 10068 10067 8666 1212 8445 8982 
356,11220 11218 6018 5562 4034 16179 6833 18260 7415 5865 
357,3531 3572 5142 9461 10227 10067 4844 12469 8526 16292 
359,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
360,192 187 194 5508 4691 1212 10466 2301 4687 6292 
361,11214 8564 6018 7584 724 17315 4115 4576 4631 16303 
362,16376 4357 5112 4346 8347 5113 6943 10141 5736 10914 
363,12815 8519 7661 7662 7659 8508 9228 15458 4795 3593 
364,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
365,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
366,4658 7493 5297 4629 194 10466 3805 8483 9014 8982 
367,9093 10112 8914 12469 8915 8666 8506 5113 7172 7671 
368,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
369,15114 9461 15101 8666 5897 1212 7581 8414 15100 9477 
370,2301 7581 5143 197 14847 6404 3572 10227 8445 8666 
371,15100 15099 8666 7581 6526 15120 15119 4018 9446 8008 
372,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
374,4703 4691 3806 4704 4687 3541 4627 8445 6292 7671 
375,3834 6289 8306 8473 14847 3842 10227 10067 5455 18185 
376,3922 5114 5143 9014 4487 4057 17559 10466 4691 10141 
377,15102 15100 12469 4657 9448 15119 8666 10227 6934 4634 
378,18098 5273 18093 18101 18097 5133 18092 18100 3572 3565 
379,9461 15101 12469 6530 9712 8414 3877 5897 15099 1212 
380,10068 4279 3565 197 17955 5113 5128 5562 4844 5044 
381,9204 3572 12469 3565 15100 8414 6526 4634 3593 5562 
382,724 3529 5273 4748 5044 5650 197 6794 3527 6985 
384,6881 8638 3611 5113 8445 6289 6391 10466 8473 6404 
385,15892 6888 5296 7662 75 9104 5297 4952 10167 5147 
386,16530 16211 10024 5294 16506 16528 762 6092 15852 4024 
387,4704 5147 521 4657 4634 10067 4179 9104 10469 8638 
388,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
389,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
391,197 5897 8635 192 194 4634 4657 15119 10227 8666 
392,10068 3572 15707 7192 5143 3565 3842 17995 15908 4658 
393,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
394,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
395,4124 4194 4193 7326 17957 6156 4361 17735 657 6136 
397,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
398,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
399,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
400,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
401,530 527 6918 3554 525 3278 6919 4362 9224 4193 
402,4658 1944 5143 4728 2301 4279 11734 10068 9208 8483 
403,521 15892 5610 4037 6886 345 5112 5192 381 3806 
404,5143 1023 8666 16339 3572 7581 8638 5128 17955 4762 
406,18235 18233 18150 18153 3898 9451 18098 8478 18060 6494 
407,8483 17955 5297 14847 8414 3565 5192 5560 7310 3572 
408,1023 3572 5128 3566 5508 5562 7671 3565 8982 5147 
409,4658 3572 8666 3565 6526 9461 3805 8414 15101 6228 
410,4747 9302 5736 3842 6404 3805 5560 6943 8473 3541 
411,11733 10466 10141 14847 6798 8483 5560 5562 3842 5700 
412,4279 8414 7581 15119 197 189 15120 4762 9446 194 
413,520 6528 7883 18096 5455 18094 7885 18093 8008 7889 
414,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
416,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
417,7146 189 4059 3349 13048 12849 18095 15148 9562 5136 
418,11890 6296 8238 4041 6043 11585 13267 1154 2699 12277 
419,3897 9109 572 3877 5518 6403 3833 6219 2301 4802 
420,3922 3565 6404 6289 4034 3105 5562 9461 4691 7310 
421,7496 5560 3827 724 7493 4630 10813 17580 736 13838 
422,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
423,5562 2301 15892 8668 7581 4280 3565 5561 8526 17955 
424,8666 4279 8635 5897 3991 2301 4280 8445 5128 10067 
425,189 194 187 8445 8635 7581 4657 2301 1212 8534 
426,197 192 189 4669 8982 12469 8414 7581 15119 4762 
427,3565 3566 5297 8666 7581 8982 8414 2301 4702 8483 
428,4361 17559 7334 4192 7336 7703 17733 17735 3922 3898 
429,4703 5142 5203 5562 8668 3897 5113 10227 2301 3572 
430,5508 5560 7493 4844 4418 5154 14847 4806 5610 5742 
431,10466 8506 15892 7496 4691 5113 4977 4687 17951 7493 
432,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
433,15100 15099 12469 15120 8414 15119 7581 8666 15114 6526 
434,5253 8214 5252 2301 10466 9461 4693 4728 5112 4844 
435,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
436,18168 18158 18148 11733 6404 11734 739 736 735 8635 
437,5895 5896 6930 8564 8668 8638 4279 8666 4280 9477 
438,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
439,5190 5192 5191 4751 9461 5204 4770 18175 4771 4784 
440,762 16532 16534 16525 16521 5895 5896 4719 16533 16518 
441,8162 5682 5012 13758 4191 16278 15515 6603 4297 4190 
443,1105 10067 9334 7190 5645 10227 10078 4359 10163 4280 
444,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
445,8186 4808 13206 6018 14754 18407 6373 17955 5324 4323 
446,3572 3565 2301 6526 194 8414 8984 17955 9224 5128 
447,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
448,15707 10068 10564 10067 12370 10562 6684 8851 9940 18325 
449,4280 6793 4702 10227 9014 5301 17955 7659 5294 6545 
450,18156 6778 16376 8481 8638 17870 4359 5147 5143 4357 
453,5189 4755 5206 5202 4779 5192 4763 4791 4770 4784 
454,15114 8666 12469 5897 8526 8668 9461 8414 15102 15101 
455,6793 16232 197 6796 372 5174 6955 6167 16175 7657 
456,3105 4778 5196 4691 4696 4759 3572 8455 8984 14251 
457,11920 15462 7137 15854 16525 8977 1554 4030 8032 14036 
458,9475 189 192 187 197 9477 8635 17955 4634 6292 
459,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
460,4634 5143 4658 5196 4771 5191 5192 5113 9461 7581 
461,3626 4440 5554 735 5671 7662 4446 3624 5170 3848 
462,9203 9206 9208 8982 7592 3594 3582 12469 9446 8414 
463,3572 3566 3593 8349 9205 8982 9208 9446 8404 7592 
464,5508 5113 5561 4844 10466 8638 5645 6292 5114 3572 
465,5508 4280 6289 5113 5561 5645 4844 3805 7310 8179 
467,5112 10466 8666 4844 6289 4279 9014 5114 5297 4280 
468,4279 4280 8415 8445 3805 4687 9162 4658 4037 17140 
471,12966 1274 1891 6906 14332 1647 12739 11215 11006 10141 
472,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
473,8483 4748 10067 5114 10227 4634 5142 8349 17955 4010 
474,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167 
475,8162 17594 17957 17661 17595 4010 18031 5887 7496 3834 
476,17955 8638 5113 10227 4657 197 8982 10466 10067 4361 
477,9206 9201 3879 15101 6526 15100 15102 8414 3593 8982 
479,4657 4658 7493 7495 15892 3842 3834 14847 5113 5143 
480,197 192 187 10067 4770 5044 4657 4747 2301 5143 
481,5294 5296 6700 15688 6793 6986 17782 3978 14867 4219 
482,11733 737 735 11734 736 232 9048 738 5693 15908 
483,3806 4629 1212 5560 3805 3636 6404 5168 724 5044 
484,7608 14353 18185 5147 4806 9334 4432 3834 17951 3873 
485,3566 3593 12469 7657 8984 5562 6289 9014 10227 197 
